iso3_alpha,iso_num,country,year,GDP_per_capita_PPP_constant_2011_international,GDP_PPP_current_international,GDP_PPP_constant_2017_international,GDP_per_capita_PPP_current_international,GDP_per_capita_PPP_constant_2017_international,GDP_current_LCU_,GDP_current,GDP_growth_annual,GDP_constant_2005,Coal_rentsof_GDP_,Inflation_GDP_deflator_annual,Inflation_GDP_deflator_linked_series_annual,GDP_deflator_base_year_varies_by_country_,GDP_deflator_linked_series_base_year_varies_by_country_,Forest_rentsof_GDP_,Mineral_rentsof_GDP_,GDP_current_US_,GDP_deflator_index_2000_100_US_series_,GDP_linked_series_current_LCU_,GDP_deflator_period_average_LCU_index_2000_100_,GDP_constant_2015_US_,GDP_growth_annual1,GDP_constant_LCU_,GDP_deflator_end_period_base_year_varies_by_country_,Natural_gas_rentsof_GDP_,GDP_per_capita_current_US_,GDP_per_capita_current_LCU_,GDP_per_capita_constant_2015_US_,GDP_per_capita_growth_annual,GDP_per_capita_constant_LCU_,GDP_per_capita_PPP_annual_growth,Oil_rentsof_GDP_,GDP_current_US_millions_seas_adj_,GDP_current_LCU_millions_seas_adj_,GDP_constant_2010_US_millions_seas_adj_,GDP_constant_2010_LCU_millions_seas_adj_,PPP_conversion_factor_GDP_LCU_per_international,Price_level_ratio_of_PPP_conversion_factor_GDP_to_market_exchange_rate,PPP_conversion_factor_private_consumption_LCU_per_international,gdp,pop
AGO,24,Angola,1985,NA,NA,NA,NA,NA,226.0025289,NA,NA,NA,0,19.03520574,NA,5e-08,NA,0.687000237,0,NA,207.0652512,NA,1.33e-09,25205340428,3.49999949,4.52e+11,6.11e-08,0.020325504,NA,2.27e-05,2527.960939,-0.163475064,45364.33543,NA,14.1586247,NA,NA,NA,NA,NA,NA,NA,29007578124,9970621
AGO,24,Angola,1986,NA,NA,NA,NA,NA,211.5961353,NA,NA,NA,0,-9.01306192,NA,4.55e-08,NA,1.034988523,0,NA,188.1506136,NA,1.21e-09,25936295740,2.900001742,4.65e+11,5.55e-08,0.029491318,NA,2.05e-05,2510.148559,-0.704614526,45044.69173,-0.033813322,6.318531069,NA,NA,NA,NA,NA,NA,NA,29819790519,10332574
AGO,24,Angola,1987,NA,NA,NA,NA,NA,241.8694506,NA,NA,NA,0,9.82331135,NA,4.99e-08,NA,0.910723655,0,NA,202.5585762,NA,1.3e-09,26995209500,4.082748635,4.84e+11,5.98e-08,0.025044707,NA,2.26e-05,2524.318834,0.564519377,45298.97774,5.189229698,15.17078195,NA,NA,NA,NA,NA,NA,NA,32175553128,10694057
AGO,24,Angola,1988,NA,NA,NA,NA,NA,262.3759765,NA,NA,NA,0,2.213774449,NA,5.1e-08,NA,0.875387793,0,NA,207.2001813,NA,1.33e-09,28649716325,6.128890478,5.14e+11,6.11e-08,0.020959605,NA,2.37e-05,2590.329136,2.614974829,46483.53461,3.047370689,14.40459476,NA,NA,NA,NA,NA,NA,NA,33977384707,11060261
AGO,24,Angola,1989,NA,NA,NA,NA,NA,305.2168833,NA,NA,NA,0,16.27966269,NA,5.93e-08,NA,0.811432884,0,NA,240.2170802,NA,1.54e-09,28661640755,0.041621462,5.14e+11,7.09e-08,0.022739933,NA,2.67e-05,2505.498122,-3.274912568,44961.23949,-2.125708589,21.88260547,NA,NA,NA,NA,NA,NA,NA,34113293453,11439498
AGO,24,Angola,1990,NA,38839000563,85939173895,3283.471906,7265.348208,335.9646477,NA,NA,NA,0,14.00743983,14.00743983,6.77e-08,8.29e-08,0.997414188,0,NA,266.3013495,411.4850668,1.71e-09,27672785865,-3.450098685,4.97e+11,7.86e-08,0.079587218,NA,2.84e-05,2339.473561,-6.626409313,41981.92373,-3.025071387,28.02682565,NA,NA,NA,NA,1.06e-08,NA,NA,34010953639,11828638
AGO,24,Angola,1991,NA,40550517457,86791139889,3316.014564,7097.336901,700,NA,NA,NA,0,106.3099823,106.3099823,1.4e-07,1.71e-07,1.013395356,0,NA,320.3303172,857.3507622,4.53e-09,27947122601,0.991359302,5.02e+11,2.09e-07,0.078435848,NA,5.72e-05,2285.373193,-2.312501779,41011.091,-4.153404994,16.8761491,NA,NA,NA,NA,2.11e-08,NA,NA,33602823866,12228691
AGO,24,Angola,1992,NA,39053200832,81724029491,3091.484599,6469.343693,3800,NA,NA,NA,0,476.5157509,476.5157509,8.05e-07,9.86e-07,1.36314758,0,NA,163.0773032,4654.189852,1.6e-08,26315491127,-5.838280733,4.72e+11,7.36e-07,0.090595774,NA,0.000300811,2083.156663,-8.848293617,37382.30925,-9.856370133,27.02565488,NA,NA,NA,NA,1.19e-07,NA,NA,31284228967,12632507
AGO,24,Angola,1993,NA,30390584821,62123814348,2330.875555,4764.728323,29400,NA,NA,NA,0,917.7834684,917.7834684,8.19e-06,1e-05,1.983097722,0,5.88e+09,198.0662677,36008.73201,2.16e-07,20004137038,-23.98341744,3.59e+11,9.95e-06,0.160844206,450.9800763,0.0022549,1534.263138,-26.34912367,27532.39835,-27.14233755,34.51852655,NA,NA,NA,NA,1.18e-06,0.236972946,NA,23557024323,13038270
AGO,24,Angola,1994,NA,31455215608,62955878002,2336.587667,4676.551258,678100,NA,NA,NA,0,2175.978955,2175.978955,0.000186402,0.000228303,2.839536197,0,4432026144,146.9794673,830527.9312,4.81e-06,20272065135,1.339363436,3.64e+11,0.000221452,0.221467333,329.224182,0.0503713,1505.869741,-1.850621046,27022.878,0.228232488,40.57550948,NA,NA,NA,NA,2.64e-05,0.172571926,NA,24381519761,13462031
AGO,24,Angola,1995,NA,36931943525,72399259721,2654.634266,5203.992461,15015300,NA,NA,NA,0,1825.495149,1825.495149,0.00358917,0.004395968,2.985661674,0,5538657322,165.271224,18390541.28,9.59e-05,23312874912,15.00000003,4.18e+11,0.00441842,0.206519284,398.1136141,1.079286008,1675.708091,11.27842237,30070.63231,7.097194449,41.01881567,NA,NA,NA,NA,0.000497958,0.183680406,NA,26917197684,13912253
AGO,24,Angola,1996,NA,42701857934,82205283158,2968.839522,5715.308545,835493000,NA,NA,NA,0,4800.531644,4800.531644,0.175888394,0.215425784,2.127838513,0,6535458385,221.9688309,1023300800,0.005274609,26470456890,13.54436976,4.75e+11,0.242992166,0.159734205,454.3766498,58.08751091,1840.354082,9.825457822,33025.20961,8.095832518,39.07414397,NA,NA,NA,NA,0.023963847,0.187451871,0.030389175,29931923730,14383350
AGO,24,Angola,1997,NA,46598046522,88185123455,3133.453637,5929.948066,1751785000,NA,NA,NA,0,95.45302218,95.45302218,0.343779182,0.421056206,1.943899735,0,7675423799,121.8888243,2145563150,0.010249597,28395991341,7.274277355,5.1e+11,0.472181334,0.158566178,516.1286023,117.7975793,1909.468937,3.755519392,34265.47776,5.036283137,37.34902325,NA,NA,NA,NA,0.046044058,0.201741457,0.094779522,32296545233,14871146
AGO,24,Angola,1998,NA,49332296062,92322016744,3210.303421,6007.863201,2555800000,NA,NA,NA,0,39.35934833,39.35934833,0.479088428,0.586781184,2.385259578,0,6506387247,23.21662336,3130310111,0.013869429,29728088881,4.691146451,5.33e+11,0.638940791,0.136441189,423.4037112,166.3189054,1934.557948,1.313926106,34715.70082,3.991800265,21.74768001,NA,NA,NA,NA,0.063453566,0.161535908,0.193460515,34494249500,15366864
AGO,24,Angola,1999,NA,51121804409,94336012047,3221.132886,5944.016144,1.72e+10,NA,NA,NA,0,557.5011131,557.5011131,3.150011749,3.858092819,2.117655657,0,6152923310,42.39172918,21030814196,0.091113722,30376604084,2.181489718,5.45e+11,4.197452884,0.161428826,387.689438,1081.927241,1913.998919,-1.062724886,34346.76842,0.387397222,38.52426984,NA,NA,NA,NA,0.411386383,0.147413014,0.659198151,35611794042,15870753
AGO,24,Angola,2000,NA,53876764896,97217622733,3286.358493,5930.050938,91666100000,NA,NA,NA,0,418.0189915,418.0189915,16.31765909,19.98565352,1.432725758,0,9129594970,100,1.12e+11,0.472181334,31304495194,3.054624234,5.62e+11,21.75258407,0.196300644,556.884253,5591.420845,1909.502062,-0.234945633,34266.07219,-0.056145764,57.51348396,NA,NA,NA,NA,2.083856182,0.207544151,2.710056772,36684447070,16394062
AGO,24,Angola,2001,NA,57406983086,1.01e+11,3388.524528,5979.758245,1.97e+11,NA,NA,NA,0,106.3521255,106.3521255,33.67183637,41.24082082,1.417305808,0,8936079118,105.6425656,2.41e+11,0.984407866,32621161810,4.205998556,5.85e+11,45.34998166,0.210594107,527.4641105,11634.73056,1925.50803,0.838227322,34553.29977,-0.168950877,42.59157668,NA,NA,NA,NA,4.205389199,0.190652621,6.656425128,37837061411,16941587
AGO,24,Angola,2002,NA,66266055980,1.15e+11,3783.142848,6573.985194,6.65e+11,NA,NA,NA,0,196.9840994,142.4782,100,100,0.99078634,0,15285592370,135.9180221,6.65e+11,2.170690769,37079068253,13.66568876,6.65e+11,100,0.131900391,872.6576314,37986.96733,2116.851679,9.937307249,37986.96733,10.62898008,31.76102925,NA,NA,NA,NA,10.04111366,0.230670019,13.68800533,43319860266,17516139
AGO,24,Angola,2003,NA,69594829726,1.19e+11,3839.854143,6543.34643,1.33e+12,NA,NA,NA,0,93.92656691,93.92656691,193.9265669,193.9265669,1.155317648,0,17812704586,245.8429434,1.33e+12,4.396476007,38187732393,2.99,6.85e+11,202.5381077,0.135113553,982.8055874,73323.48948,2106.985864,-0.466060748,37809.92499,-0.238981014,27.11626575,NA,NA,NA,NA,19.09538403,0.255948677,26.53066017,44752999962,18124342
AGO,24,Angola,2004,NA,79291855044,1.32e+11,4224.139738,7009.695739,1.97e+12,NA,NA,NA,0,33.44359479,33.44359479,258.7825821,258.7825821,0.684223942,0,23552057679,336.2690963,1.97e+12,6.274011463,42369289093,10.95000001,7.6e+11,289.0329452,0.123797564,1254.696119,104819.0239,2257.15236,7.127076561,40504.66729,7.437684836,32.96269551,NA,NA,NA,NA,24.81428892,0.297029974,37.08968976,49757642719,18771125
AGO,24,Angola,2005,NA,94069250792,1.51e+11,4836.226882,7781.432788,3.22e+12,NA,NA,NA,0,42.37424926,42.37424926,368.4397585,368.4397585,0.502688174,0,36970900884,459.3359839,3.22e+12,7.902407582,48737393240,15.02999999,8.75e+11,364.050361,0.036707783,1900.723809,165665.4564,2505.655029,11.00956557,44964.0552,14.44911918,42.22067832,NA,NA,NA,NA,34.25510433,0.393017916,44.10664987,60014302350,19450959
AGO,24,Angola,2006,NA,1.08e+11,1.69e+11,5364.965087,8373.928138,4.21e+12,NA,NA,NA,0,17.11566514,17.11566514,431.5006739,431.5006739,0.394642222,0,52381025141,544.0271274,4.21e+12,8.932974755,54366562158,11.55,9.76e+11,411.5268228,0.080148587,2597.963587,208793.3246,2696.441096,7.614219203,48387.71692,17.03465269,40.27865209,NA,NA,NA,NA,38.91792792,0.484246131,48.41334489,71154963513,20162340
AGO,24,Angola,2007,NA,1.27e+11,1.92e+11,6057.77173,9205.887001,5.01e+12,NA,NA,NA,0,4.308432212,4.308432212,450.0915879,450.0915879,0.407882076,0,65266415494,626.3226315,5.01e+12,10.05999748,61983317521,14.01000001,1.11e+12,463.4468265,0.075690352,3121.348725,239426.6217,2964.33545,9.935108707,53195.0892,18.99058115,45.39760365,NA,NA,NA,NA,39.52387649,0.51526351,52.8374259,86189734018,20909684
ATG,28,Antigua and Barbuda,1980,NA,NA,NA,NA,NA,357590000,NA,NA,NA,0,11.73751825,NA,27.67852996,NA,0,0,132440740.7,NA,NA,NA,472353897.2,8.161009996,1291940000,NA,0,2041.035318,5510.795358,7279.414033,7.694288629,19910.00015,NA,0,NA,NA,NA,NA,NA,NA,NA,435523509.7,64889
ATG,28,Antigua and Barbuda,1981,NA,NA,NA,NA,NA,403320000,NA,NA,NA,0,8.643432672,NA,30.07090506,NA,0,0,149377777.8,NA,NA,NA,490375108.4,3.815192656,1341230000,NA,0,2295.435764,6197.676563,7535.42179,3.516873137,20610.2096,NA,0,NA,NA,NA,NA,NA,NA,NA,453309083.1,65076
ATG,28,Antigua and Barbuda,1982,NA,NA,NA,NA,NA,449350000,NA,NA,NA,0,11.50671953,NA,33.53107977,NA,0,0,166425925.9,NA,NA,NA,489961962.4,-0.084251023,1340100000,NA,0,2551.33182,6888.595913,7511.182756,-0.321667912,20543.91317,NA,0,NA,NA,NA,NA,NA,NA,NA,454067474.3,65231
ATG,28,Antigua and Barbuda,1983,NA,NA,NA,NA,NA,499090000,NA,NA,NA,0,5.415090077,NA,35.34681794,NA,0,0,184848148.1,NA,NA,NA,516242438.3,5.363778822,1411980000,NA,0,2826.078586,7630.412182,7892.649803,5.078654849,21587.26761,NA,0,NA,NA,NA,NA,NA,NA,NA,475310515.6,65408
ATG,28,Antigua and Barbuda,1984,NA,NA,NA,NA,NA,572920000,NA,NA,NA,0,4.200751899,NA,36.83165007,NA,0,0,212192592.6,NA,NA,NA,568719298.6,10.16515815,1555510000,NA,0,3246.421355,8765.337658,8701.069407,10.24268939,23798.38438,NA,0,NA,NA,NA,NA,NA,NA,NA,521670498.4,65362
ATG,28,Antigua and Barbuda,1985,NA,NA,NA,NA,NA,665130000,NA,NA,NA,0,7.850844925,NA,39.7232458,NA,0,0,246344444.4,NA,NA,NA,612191037.5,7.643795283,1674410000,NA,0,3787.117889,10225.2183,9411.373717,8.163413898,25741.145,NA,0,NA,NA,NA,NA,NA,NA,NA,563353601,65048
ATG,28,Antigua and Barbuda,1986,NA,NA,NA,NA,NA,803350000,NA,NA,NA,0,8.32931416,NA,43.03191974,NA,0,0,297537037,NA,NA,NA,682557487.2,11.49419796,1866870000,NA,0,4597.864956,12414.23538,10547.61848,12.07310219,28848.89974,NA,0,NA,NA,NA,NA,NA,NA,NA,635008928.2,64712
ATG,28,Antigua and Barbuda,1987,NA,NA,NA,NA,NA,936470000,NA,NA,NA,0,9.326562619,NA,47.04531868,NA,0,0,346840740.7,NA,NA,NA,727784182.8,6.626063947,1990570000,NA,0,5389.659235,14552.07993,11309.25027,7.220888694,30932.04668,NA,0,NA,NA,NA,NA,NA,NA,NA,687480819.2,64353
ATG,28,Antigua and Barbuda,1988,NA,NA,NA,NA,NA,1110710000,NA,NA,NA,0,12.72883171,NA,53.03363812,NA,0,0,411374074.1,NA,NA,NA,765727808.3,5.213582039,2094350000,NA,0,6429.528212,17359.72617,11967.86297,5.823663608,32733.42503,NA,0,NA,NA,NA,NA,NA,NA,NA,724754670.1,63982
ATG,28,Antigua and Barbuda,1989,NA,NA,NA,NA,NA,1228900000,NA,NA,NA,0,5.119811091,NA,55.74886021,NA,0,0,455148148.1,NA,NA,NA,805945565,5.252226228,2204350000,NA,0,7152.368913,19311.39607,12664.93125,5.824500888,34639.98366,NA,0,NA,NA,NA,NA,NA,NA,NA,766593905.1,63636
ATG,28,Antigua and Barbuda,1990,NA,815772839.8,1329354689,12881.70856,20991.5786,1292470000,NA,NA,NA,0,2.098410517,2.098410517,56.91870015,56.91870015,0,0,478692592.6,NA,1292470000,NA,830215153.2,3.011318529,2270730000,NA,0,7558.940636,20409.13972,13109.76429,3.512321026,35856.65109,NA,0,NA,NA,NA,NA,1.584350369,0.586796433,NA,786104500.7,63328
ATG,28,Antigua and Barbuda,1991,NA,861719293,1358292521,13541.80616,21345.38959,1361630000,NA,NA,NA,0,3.106537473,3.106537473,58.6869009,58.6869009,0,0,504307407.4,NA,1361630000,NA,848287550.6,2.176833001,2320160000,NA,0,7925.12505,21397.83763,13330.72808,1.685490151,36461.01141,NA,0,NA,NA,NA,NA,1.580131733,0.585233975,NA,802113039.6,63634
ATG,28,Antigua and Barbuda,1992,NA,891567496.5,1374028894,13788.76098,21250.38887,1417780000,NA,NA,NA,0,2.931233725,2.931233725,60.40715114,60.40715114,0,0,525103703.7,NA,1417780000,NA,858115307.9,1.15854079,2347040000,NA,0,8121.12318,21927.03259,13271.39776,-0.445064343,36298.73645,NA,0,NA,NA,NA,NA,1.590210506,0.588966854,NA,808916431.8,64659
ATG,28,Antigua and Barbuda,1993,NA,960893576.2,1446581301,14595.70399,21973.16433,1527210000,NA,NA,NA,0,2.315853641,2.315853641,61.80609234,61.80609234,0,0,565633333.3,NA,1527210000,NA,903426095.2,5.280267912,2470970000,NA,0,8591.811728,23197.89167,13722.78906,3.401234057,37533.34143,NA,0,NA,NA,NA,NA,1.589364356,0.588653465,NA,852517854.3,65834
ATG,28,Antigua and Barbuda,1994,NA,1046928752,1543153922,15609.02839,23007.4237,1687640000,NA,NA,NA,0,3.589241005,3.589241005,64.02446195,64.02446195,0,0,625051851.9,NA,1687640000,NA,963738105.7,6.675920792,2635930000,NA,0,9319.117543,25161.61737,14368.70983,4.706920465,39300.00596,NA,0,NA,NA,NA,NA,1.611991261,0.597033801,NA,906461986.3,67072
ATG,28,Antigua and Barbuda,1995,NA,1022283147,1475882099,14946.09707,21577.8546,1663240000,NA,NA,NA,0,3.046368791,3.046368791,65.97488318,65.97488318,0,0,616014814.8,NA,1663240000,NA,921725174.5,-4.359372214,2521020000,NA,0,9006.327887,24317.08529,13475.90828,-6.213512283,36858.09527,NA,0,NA,NA,NA,NA,1.626985639,0.602587274,NA,868600676.2,68398
ATG,28,Antigua and Barbuda,1996,NA,1109755320,1573362138,15899.52892,22541.65074,1833600000,NA,NA,NA,0,3.412407659,3.412407659,68.22621515,68.22621515,0,0,679111111.1,NA,1833600000,NA,982603889.8,6.604866284,2687530000,NA,0,9729.664333,26270.0937,14077.823,4.466598529,38504.39841,NA,0,NA,NA,NA,NA,1.652256103,0.611946705,NA,927140552.8,69798
ATG,28,Antigua and Barbuda,1997,NA,1190656378,1659443845,16718.47536,23300.9049,1982860000,NA,NA,NA,0,2.530620586,2.530620586,69.95276179,69.95276179,0,0,734392592.6,NA,1982860000,NA,1036364062,5.47119474,2834570000,NA,0,10311.89577,27842.11857,14551.99615,3.368227842,39801.31427,NA,0,NA,NA,NA,NA,1.665350336,0.616796421,NA,972439206.8,71218
ATG,28,Antigua and Barbuda,1998,NA,1261003541,1737955934,17375.89622,23948.02313,2132360000,NA,NA,NA,0,2.681516722,2.681516722,71.8285568,71.8285568,0,0,789762963,NA,2132360000,NA,1085396820,4.731229075,2968680000,NA,0,10882.47482,29382.68203,14956.13763,2.777223616,40906.68577,NA,0,NA,NA,NA,NA,1.691002389,0.626297181,2.33690091,1015301130,72572
ATG,28,Antigua and Barbuda,1999,NA,1326263933,1802394274,17965.94374,24415.73907,2255890000,NA,NA,NA,0,2.010847035,2.010847035,73.2729192,73.2729192,0,0,835514814.8,NA,2255890000,NA,1125640170,3.707708476,3078750000,NA,0,11318.11835,30558.91955,15248.2379,1.953046146,41705.61222,NA,0,NA,NA,NA,NA,1.700935948,0.629976277,2.312506036,1057147836,73821
ATG,28,Antigua and Barbuda,2000,NA,1440444754,1914205653,19191.85603,25504.03907,2431490000,NA,NA,NA,0,1.488252207,1.488252207,74.36340504,74.36340504,0,0,900551851.9,NA,2431490000,NA,1195469164,6.203491677,3269740000,NA,0,11998.55908,32396.10952,15927.90839,4.457370716,43564.58597,NA,0,NA,NA,NA,NA,1.688013368,0.625190136,2.254231316,1092033733,75055
ATG,28,Antigua and Barbuda,2001,NA,1405891559,1827146277,18446.38929,23973.57839,2369290000,NA,NA,NA,0,2.084783165,2.084783165,75.91372079,75.91372079,0,0,877514814.8,NA,2369290000,NA,1141098413,-4.548068042,3121030000,NA,0,11513.67598,31086.92515,14972.09753,-6.00085609,40950.33786,NA,0,NA,NA,NA,NA,1.685258002,0.62416963,2.223027049,1096563903,76215
ATG,28,Antigua and Barbuda,2002,NA,1442405131,1845915180,18685.21447,23912.36713,2424570000,NA,NA,NA,0,1.292684657,1.292684657,76.89504581,76.89504581,0,0,897988888.9,NA,2424570000,NA,1152820061,1.027224987,3153090000,NA,0,11632.73384,31408.38137,14933.86957,-0.255328035,40845.78017,NA,0,NA,NA,NA,NA,1.680921641,0.622563571,2.24100686,1124231165,77195
ATG,28,Antigua and Barbuda,2003,NA,1560266763,1958089526,19984.20445,25079.59688,2559480000,NA,NA,NA,0,-0.483244128,-0.483244128,76.52345502,76.52345502,0,0,947955555.6,NA,2559480000,NA,1222875737,6.076895997,3344700000,NA,0,12141.60174,32782.32469,15662.83365,4.881280647,42839.57733,NA,0,NA,NA,NA,NA,1.640411794,0.607559924,2.234946606,1183112429,78075
ATG,28,Antigua and Barbuda,2004,NA,1694619705,2071007369,21466.91459,26234.87628,2770690000,NA,NA,NA,0,2.349823301,2.349823301,78.321621,78.321621,0,0,1026181481,NA,2770690000,NA,1293395746,5.766735432,3537580000,NA,0,12999.34738,35098.23792,16384.33445,4.606451259,44812.96158,NA,0,NA,NA,NA,NA,1.6349922,0.605552667,2.220860075,1268203561,78941
ATG,28,Antigua and Barbuda,2005,NA,1860901865,2205082671,23299.42613,27608.7427,3088030000,NA,NA,NA,0,4.676776805,4.676776805,81.9845484,81.9845484,0,0,1143714815,NA,3088030000,NA,1377129115,6.473917198,3766600000,NA,0,14319.884,38663.68679,17242.34829,5.236793969,47159.72405,NA,0,NA,NA,NA,NA,1.65942657,0.614602433,2.193065267,1324482398,79869
ATG,28,Antigua and Barbuda,2006,NA,2162065452,2485304853,26726.81194,30722.60156,3519580000,NA,NA,NA,0,1.124069567,1.124069567,82.90611176,82.90611176,0,0,1303548148,NA,3519580000,NA,1552134856,12.70801253,4245260000,NA,0,16114.07563,43508.0042,19187.03079,11.27852467,52478.64516,NA,0,NA,NA,NA,NA,1.627878562,0.602917986,2.162511166,1515707078,80895
ATG,28,Antigua and Barbuda,2007,NA,2427501479,2716819214,29597.90138,33125.47813,4015710000,NA,NA,NA,0,4.373543659,4.373543659,86.53204675,86.53204675,0,0,1487300000,NA,4015710000,NA,1696721348,9.31533051,4640720000,NA,0,18134.26648,48962.51951,20687.68713,7.821201492,56583.10574,NA,0,NA,NA,NA,NA,1.654256458,0.612687577,2.132305761,1497057423,82016
AZE,31,Azerbaijan,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38542876781,7076550
AZE,31,Azerbaijan,1990,NA,37697986657,76150158412,5253.928344,10612.96666,293200,NA,NA,NA,0,NA,NA,0.002554933,0.002554933,0,0,8884848485,NA,293200,NA,20240091908,NA,11475838691,NA,2.178610685,1238.271893,0.040862972,2820.840103,NA,1599.375445,NA,15.54920225,NA,NA,NA,NA,7.78e-06,0.23568496,NA,34033360244,7175200
AZE,31,Azerbaijan,1991,NA,38700051345,75617107169,5322.301562,10399.39312,534400,NA,NA,NA,0,83.54951267,83.54951267,0.004689567,0.004689567,0,0,5.34e+09,NA,534400,NA,20098411229,-0.700000176,11395507800,NA,1.336815561,734.9442328,0.073494423,2764.073993,-2.012383104,1567.189884,NA,7.346525769,NA,NA,NA,NA,1.38e-05,0.138087672,NA,33795126819,7271300
AZE,31,Azerbaijan,1992,NA,30636443990,58527640702,4150.12686,7928.372295,4820100,NA,NA,NA,NA,1065.32923,1065.32923,0.054648898,0.054648898,0,1.982806333,444658671.6,NA,4820100,NA,15556170225,-22.60000033,8820123000,NA,NA,60.23512054,0.652948707,2107.296784,-23.76120216,1194.806727,NA,NA,NA,NA,NA,NA,0.000157332,0.014514043,0.000184831,26157428430,7382050
AZE,31,Azerbaijan,1993,NA,24117860742,45007756450,3217.945875,6005.197797,31400000,NA,NA,NA,0,747.1245201,747.1245201,0.462944213,0.462944213,0,0.309113077,1570392598,NA,31400000,NA,11962695103,-23.09999872,6782674700,NA,5.24454401,209.5309545,4.189571436,1596.132666,-24.25686416,904.9840823,NA,35.45733159,NA,NA,NA,NA,0.00130194,0.065113263,0.002204655,20115061449,7494800
AZE,31,Azerbaijan,1994,NA,19780158108,36141227871,2603.834386,4757.584413,374700000,NA,NA,NA,0,1386.067398,1386.067398,6.879663017,6.879663017,0,0,1193141110,NA,374700000,NA,9606044019,-19.70000124,5446487700,NA,6.284506431,157.0635499,49.32502254,1264.527189,-20.77555855,716.9685844,NA,38.31224604,NA,NA,NA,NA,0.018943226,0.0603201,0.037863505,16152395029,7596550
AZE,31,Azerbaijan,1995,NA,17811889990,31876563305,2317.792799,4147.974691,2133800000,NA,NA,NA,0,545.6563523,545.6563523,44.41898128,44.41898128,0,0,2417331193,NA,2133800000,NA,8472530911,-11.79999911,4803802200,NA,5.916701574,314.5580191,277.6631945,1102.49789,-12.81342944,625.1003208,NA,20.08720273,NA,NA,NA,NA,0.119796383,0.135714469,0.188482416,14246412163,7684850
AZE,31,Azerbaijan,1996,NA,18373777440,32290958438,2366.839809,4159.597892,2732600000,NA,NA,NA,0,26.41916294,26.41916294,56.15410432,56.15410432,0,0,3176507376,NA,2732600000,NA,8582673762,1.299999405,4866251600,NA,4.430122862,409.1855438,352.0030916,1105.587242,0.28021389,626.8519387,NA,21.60884033,NA,NA,NA,NA,0.14872282,0.172882652,0.219362185,14431615557,7763000
AZE,31,Azerbaijan,1997,NA,19774679870,34163834075,2522.84373,4358.6048,3158300000,NA,NA,NA,0,9.242504441,9.242504441,61.34414991,61.34414991,0,0,3962362387,NA,3158300000,NA,9080468853,5.800000148,5148494200,NA,3.410740278,505.5162042,402.9343285,1158.481658,4.784282352,656.8423054,NA,15.02240926,NA,NA,NA,NA,0.159714343,0.200375552,0.222227329,15268649161,7838250
AZE,31,Azerbaijan,1998,NA,21996612692,37580217350,2779.806987,4749.174441,3440600000,NA,NA,NA,0,-0.965133367,-0.965133367,60.75209705,60.75209705,0.003634557,0.001575562,4446368571,NA,3440600000,NA,9988515703,9.999999612,5663343600,NA,0.372016699,561.9068079,434.8034879,1262.291887,8.960886763,715.7012006,NA,4.884018898,NA,NA,NA,NA,0.156414992,0.202138785,0.217139571,16795514659,7913000
AZE,31,Azerbaijan,1999,NA,23958670223,40361153922,3001.305343,5056.04634,3775100000,NA,NA,NA,0,2.162141675,2.162141675,62.06564346,62.06564346,0.003678125,0,4581248567,NA,3775100000,NA,10727665995,7.4000013,6082431100,NA,0.378262975,573.8935287,472.9072062,1343.855939,6.461584076,761.9468354,NA,17.00999803,NA,NA,NA,NA,0.157567176,0.191214643,0.194375074,18038382472,7982750
AZE,31,Azerbaijan,2000,NA,27221033931,44841241662,3382.083087,5571.309502,4718100000,NA,NA,NA,0,12.49277381,12.49277381,69.81936391,69.81936391,0.017061667,0,5272615723,NA,4718100000,NA,11918436828,11.09999914,6757580900,NA,2.114380798,655.0972496,586.2013269,1480.808691,10.19102927,839.5970604,NA,32.94574763,NA,NA,NA,NA,0.173325525,0.19369638,0.191419584,20040643584,8048600
