iso3_alpha,iso_num,year,country,gdppc,pop
USA,840,1851,United States,4.73,
USA,840,1852,United States,4.98,
USA,840,1853,United States,5.33,
USA,840,1854,United States,5.35,
USA,840,1855,United States,5.23,
USA,840,1856,United States,5.34,
USA,840,1857,United States,5.22,
USA,840,1858,United States,5.25,
USA,840,1859,United States,5.39,
USA,840,1860,United States,5.54,
USA,840,1861,United States,5.39,
USA,840,1862,United States,5.39,
USA,840,1863,United States,5.48,
USA,840,1864,United States,5.27,
USA,840,1865,United States,5.02,
USA,840,1866,United States,5.2,
USA,840,1867,United States,5.45,
USA,840,1868,United States,5.85,
USA,840,1869,United States,6.23,
USA,840,1870,United States,6.55,
USA,840,1871,United States,6.67,
USA,840,1872,United States,6.77,
USA,840,1873,United States,6.92,
USA,840,1874,United States,6.69,
USA,840,1875,United States,6.88,
USA,840,1876,United States,6.81,
USA,840,1877,United States,6.89,
USA,840,1878,United States,7.05,
USA,840,1879,United States,7.78,
USA,840,1880,United States,8.54,
USA,840,1881,United States,8.64,
USA,840,1882,United States,8.95,
USA,840,1883,United States,8.91,
USA,840,1884,United States,8.84,
USA,840,1885,United States,8.7,
USA,840,1886,United States,8.79,
USA,840,1887,United States,9.02,
USA,840,1888,United States,8.79,
USA,840,1889,United States,9.15,
USA,840,1890,United States,9.11,
USA,840,1891,United States,9.21,
USA,840,1892,United States,9.43,
USA,840,1893,United States,9.2,
USA,840,1894,United States,8.73,
USA,840,1895,United States,9.61,
USA,840,1896,United States,9.24,
USA,840,1897,United States,9.83,
USA,840,1898,United States,9.91,
USA,840,1899,United States,10.9,
USA,840,1900,United States,10.92,
USA,840,1901,United States,12.05,
USA,840,1902,United States,12.01,
USA,840,1903,United States,12.13,
USA,840,1904,United States,12.36,
USA,840,1905,United States,13.24,
USA,840,1906,United States,13.53,
USA,840,1907,United States,13.07,
USA,840,1908,United States,12.1,
USA,840,1909,United States,13.27,
USA,840,1910,United States,13.05,
USA,840,1911,United States,13.26,
USA,840,1912,United States,13.82,
USA,840,1913,United States,14.09,
USA,840,1914,United States,12.74,
USA,840,1915,United States,13.03,
USA,840,1916,United States,14.96,
USA,840,1917,United States,14.75,
USA,840,1918,United States,15.72,
USA,840,1919,United States,15.19,
USA,840,1920,United States,14.66,
USA,840,1921,United States,13.86,
USA,840,1922,United States,14.66,
USA,840,1923,United States,16.46,
USA,840,1924,United States,16.58,
USA,840,1925,United States,16.7,
USA,840,1926,United States,17.48,
USA,840,1927,United States,17.33,
USA,840,1928,United States,17.44,
USA,840,1929,United States,18.38,
USA,840,1930,United States,16.6,
USA,840,1931,United States,15.4,
USA,840,1932,United States,13.3,
USA,840,1933,United States,13.05,
USA,840,1934,United States,14.38,
USA,840,1935,United States,15.56,
USA,840,1936,United States,17.49,
USA,840,1937,United States,18.28,
USA,840,1938,United States,17.51,
USA,840,1939,United States,18.78,
USA,840,1940,United States,20.18,
USA,840,1941,United States,23.44,
USA,840,1942,United States,27.52,
USA,840,1943,United States,31.65,
USA,840,1944,United States,33.84,
USA,840,1945,United States,33.08,
USA,840,1946,United States,29.09,
USA,840,1947,United States,28.25,
USA,840,1948,United States,28.99,
USA,840,1949,United States,28.34,
USA,840,1950,United States,30.34,
USA,840,1951,United States,32.17,
USA,840,1952,United States,32.84,
USA,840,1953,United States,33.8,
USA,840,1954,United States,32.97,
USA,840,1955,United States,34.74,
USA,840,1956,United States,34.79,
USA,840,1957,United States,34.85,
USA,840,1958,United States,33.94,
USA,840,1959,United States,35.78,
USA,840,1960,United States,36.09,
USA,840,1961,United States,36.33,
USA,840,1962,United States,37.97,
USA,840,1963,United States,39.08,
USA,840,1964,United States,40.8,
USA,840,1965,United States,42.91,
USA,840,1966,United States,45.21,
USA,840,1967,United States,45.85,
USA,840,1968,United States,47.6,
USA,840,1969,United States,48.6,
USA,840,1970,United States,48.11,
USA,840,1971,United States,49.12,
USA,840,1972,United States,51.19,
USA,840,1973,United States,53.65,
USA,840,1974,United States,52.89,
USA,840,1975,United States,52.26,
USA,840,1976,United States,54.55,
USA,840,1977,United States,56.51,
USA,840,1978,United States,59.06,
USA,840,1979,United States,60.27,
USA,840,1980,United States,59.55,
USA,840,1981,United States,60.46,
USA,840,1982,United States,58.71,
USA,840,1983,United States,60.83,
USA,840,1984,United States,64.67,
USA,840,1985,United States,66.76,
USA,840,1986,United States,68.46,
USA,840,1987,United States,70.15,
USA,840,1988,United States,72.41,
USA,840,1989,United States,74.29,
USA,840,1990,United States,74.84,
USA,840,1991,United States,73.71,
USA,840,1992,United States,75.13,
USA,840,1993,United States,76.14,
USA,840,1994,United States,78.26,
USA,840,1995,United States,79.28,
USA,840,1996,United States,81.29,
USA,840,1997,United States,83.97,
USA,840,1998,United States,86.48,
USA,840,1999,United States,89.33,
USA,840,2000,United States,91.61,
USA,840,2001,United States,91.39,
USA,840,2002,United States,91.99,
USA,840,2003,United States,93.5,
USA,840,2004,United States,96.04,
USA,840,2005,United States,98.11,
USA,840,2006,United States,100,
USA,840,2007,United States,101.03,
USA,840,2008,United States,100.51,
USA,840,2009,United States,97.22,
URY,858,1870,Uruguay,21.92,
URY,858,1871,Uruguay,21.93,
URY,858,1872,Uruguay,26.57,
URY,858,1873,Uruguay,26.3,
URY,858,1874,Uruguay,23.29,
URY,858,1875,Uruguay,19.44,
URY,858,1876,Uruguay,21.09,
URY,858,1877,Uruguay,21.29,
URY,858,1878,Uruguay,22.58,
URY,858,1879,Uruguay,19.47,
URY,858,1880,Uruguay,20.86,
URY,858,1881,Uruguay,19.11,
URY,858,1882,Uruguay,20.52,
URY,858,1883,Uruguay,23.61,
URY,858,1884,Uruguay,22.71,
URY,858,1885,Uruguay,25,
URY,858,1886,Uruguay,25.27,
URY,858,1887,Uruguay,21.73,
URY,858,1888,Uruguay,26.43,
URY,858,1889,Uruguay,23.59,
URY,858,1890,Uruguay,21.09,
URY,858,1891,Uruguay,22.49,
URY,858,1892,Uruguay,22.51,
URY,858,1893,Uruguay,24.38,
URY,858,1894,Uruguay,26.54,
URY,858,1895,Uruguay,25.83,
URY,858,1896,Uruguay,26.66,
URY,858,1897,Uruguay,24.99,
URY,858,1898,Uruguay,22.67,
URY,858,1899,Uruguay,22.95,
URY,858,1900,Uruguay,22.69,
URY,858,1901,Uruguay,22.51,
URY,858,1902,Uruguay,25.68,
URY,858,1903,Uruguay,25.99,
URY,858,1904,Uruguay,26.13,
URY,858,1905,Uruguay,22.94,
URY,858,1906,Uruguay,24.47,
URY,858,1907,Uruguay,26.23,
URY,858,1908,Uruguay,28.1,
URY,858,1909,Uruguay,27.76,
URY,858,1910,Uruguay,29.3,
URY,858,1911,Uruguay,27.6,
URY,858,1912,Uruguay,32.92,
URY,858,1913,Uruguay,31.33,
URY,858,1914,Uruguay,25.5,
URY,858,1915,Uruguay,23.7,
URY,858,1916,Uruguay,24.02,
URY,858,1917,Uruguay,25.99,
URY,858,1918,Uruguay,27.17,
URY,858,1919,Uruguay,30.3,
URY,858,1920,Uruguay,25.99,
URY,858,1921,Uruguay,26.71,
URY,858,1922,Uruguay,29.9,
URY,858,1923,Uruguay,30.97,
URY,858,1924,Uruguay,33.4,
URY,858,1925,Uruguay,31.54,
URY,858,1926,Uruguay,33.68,
URY,858,1927,Uruguay,37.73,
URY,858,1928,Uruguay,39.09,
URY,858,1929,Uruguay,38.78,
URY,858,1930,Uruguay,43.44,
URY,858,1931,Uruguay,35.1,
URY,858,1932,Uruguay,31.92,
URY,858,1933,Uruguay,27.49,
URY,858,1934,Uruguay,32.36,
URY,858,1935,Uruguay,33.84,
URY,858,1936,Uruguay,34.91,
URY,858,1937,Uruguay,35.93,
URY,858,1938,Uruguay,37.69,
URY,858,1939,Uruguay,38.17,
URY,858,1940,Uruguay,36.07,
URY,858,1941,Uruguay,37.87,
URY,858,1942,Uruguay,34.2,
URY,858,1943,Uruguay,32.88,
URY,858,1944,Uruguay,37.25,
URY,858,1945,Uruguay,38.74,
URY,858,1946,Uruguay,42.64,
URY,858,1947,Uruguay,42.09,
URY,858,1948,Uruguay,42.96,
URY,858,1949,Uruguay,47.14,
URY,858,1950,Uruguay,52.12,
URY,858,1951,Uruguay,56.77,
URY,858,1952,Uruguay,55.02,
URY,858,1953,Uruguay,60.03,
URY,858,1954,Uruguay,61.8,
URY,858,1955,Uruguay,63.29,
URY,858,1956,Uruguay,61.77,
URY,858,1957,Uruguay,64.46,
URY,858,1958,Uruguay,58.51,
URY,858,1959,Uruguay,56.83,
URY,858,1960,Uruguay,59.31,
URY,858,1961,Uruguay,58.44,
URY,858,1962,Uruguay,58.25,
URY,858,1963,Uruguay,56.66,
URY,858,1964,Uruguay,57.99,
URY,858,1965,Uruguay,55.22,
URY,858,1966,Uruguay,57.73,
URY,858,1967,Uruguay,55.11,
URY,858,1968,Uruguay,54.59,
URY,858,1969,Uruguay,58.14,
URY,858,1970,Uruguay,61.57,
URY,858,1971,Uruguay,61.35,
URY,858,1972,Uruguay,60.16,
URY,858,1973,Uruguay,61.25,
URY,858,1974,Uruguay,61.88,
URY,858,1975,Uruguay,64.42,
URY,858,1976,Uruguay,65.25,
URY,858,1977,Uruguay,65.24,
URY,858,1978,Uruguay,68.02,
URY,858,1979,Uruguay,72.07,
URY,858,1980,Uruguay,76.17,
URY,858,1981,Uruguay,77.21,
URY,858,1982,Uruguay,69.58,
URY,858,1983,Uruguay,60.57,
URY,858,1984,Uruguay,59.01,
URY,858,1985,Uruguay,59.26,
URY,858,1986,Uruguay,64.44,
URY,858,1987,Uruguay,71.17,
URY,858,1988,Uruguay,69.94,
URY,858,1989,Uruguay,69.72,
URY,858,1990,Uruguay,68.53,
URY,858,1991,Uruguay,70.92,
URY,858,1992,Uruguay,77.1,
URY,858,1993,Uruguay,78.86,
URY,858,1994,Uruguay,83.29,
URY,858,1995,Uruguay,81.03,
URY,858,1996,Uruguay,84.55,
URY,858,1997,Uruguay,90.66,
URY,858,1998,Uruguay,94.35,
URY,858,1999,Uruguay,90.88,
URY,858,2000,Uruguay,89.58,
URY,858,2001,Uruguay,86.34,
URY,858,2002,Uruguay,76.81,
URY,858,2003,Uruguay,78.6,
URY,858,2004,Uruguay,87.93,
URY,858,2005,Uruguay,93.6,
URY,858,2006,Uruguay,100,
URY,858,2007,Uruguay,107.28,
URY,858,2008,Uruguay,116.47,
URY,858,2009,Uruguay,119.4,
VEN,862,1883,Venezuela,7.41,
VEN,862,1884,Venezuela,7.61,
VEN,862,1885,Venezuela,8.04,
VEN,862,1886,Venezuela,7.53,
VEN,862,1887,Venezuela,8.27,
VEN,862,1888,Venezuela,8.48,
VEN,862,1889,Venezuela,8.15,
VEN,862,1890,Venezuela,8.58,
VEN,862,1891,Venezuela,7.67,
VEN,862,1892,Venezuela,6.56,
VEN,862,1893,Venezuela,9.1,
VEN,862,1894,Venezuela,7.72,
VEN,862,1895,Venezuela,8.84,
VEN,862,1896,Venezuela,7.79,
VEN,862,1897,Venezuela,7.05,
VEN,862,1898,Venezuela,7.87,
VEN,862,1899,Venezuela,7.72,
VEN,862,1900,Venezuela,7.37,
VEN,862,1901,Venezuela,7.15,
VEN,862,1902,Venezuela,7.69,
VEN,862,1903,Venezuela,8.21,
VEN,862,1904,Venezuela,7.87,
VEN,862,1905,Venezuela,7.73,
VEN,862,1906,Venezuela,7.17,
VEN,862,1907,Venezuela,7.11,
VEN,862,1908,Venezuela,7.55,
VEN,862,1909,Venezuela,7.77,
VEN,862,1910,Venezuela,7.95,
VEN,862,1911,Venezuela,8.42,
VEN,862,1912,Venezuela,8.64,
VEN,862,1913,Venezuela,9.93,
VEN,862,1914,Venezuela,8.59,
VEN,862,1915,Venezuela,8.8,
VEN,862,1916,Venezuela,8.27,
VEN,862,1917,Venezuela,9.61,
VEN,862,1918,Venezuela,9.5,
VEN,862,1919,Venezuela,8.83,
VEN,862,1920,Venezuela,10.54,
VEN,862,1921,Venezuela,10.47,
VEN,862,1922,Venezuela,10.86,
VEN,862,1923,Venezuela,12.51,
VEN,862,1924,Venezuela,14.93,
VEN,862,1925,Venezuela,19.17,
VEN,862,1926,Venezuela,22.87,
VEN,862,1927,Venezuela,24.17,
VEN,862,1928,Venezuela,27.43,
VEN,862,1929,Venezuela,30.35,
VEN,862,1930,Venezuela,30.39,
VEN,862,1931,Venezuela,25.4,
VEN,862,1932,Venezuela,26.14,
VEN,862,1933,Venezuela,25.48,
VEN,862,1934,Venezuela,26.91,
VEN,862,1935,Venezuela,29.66,
VEN,862,1936,Venezuela,30.65,
VEN,862,1937,Venezuela,33.79,
VEN,862,1938,Venezuela,35.16,
VEN,862,1939,Venezuela,36.75,
VEN,862,1940,Venezuela,34.84,
VEN,862,1941,Venezuela,34.58,
VEN,862,1942,Venezuela,31.07,
VEN,862,1943,Venezuela,32.61,
VEN,862,1944,Venezuela,40.34,
VEN,862,1945,Venezuela,46.61,
VEN,862,1946,Venezuela,53.85,
VEN,862,1947,Venezuela,63.92,
VEN,862,1948,Venezuela,73.81,
VEN,862,1949,Venezuela,72.14,
VEN,862,1950,Venezuela,68.81,
VEN,862,1951,Venezuela,70.09,
VEN,862,1952,Venezuela,71.75,
VEN,862,1953,Venezuela,72.13,
VEN,862,1954,Venezuela,75.72,
VEN,862,1955,Venezuela,78.27,
VEN,862,1956,Venezuela,83.91,
VEN,862,1957,Venezuela,91.46,
VEN,862,1958,Venezuela,84.58,
VEN,862,1959,Venezuela,84.27,
VEN,862,1960,Venezuela,81.31,
VEN,862,1961,Venezuela,77.53,
VEN,862,1962,Venezuela,78.59,
VEN,862,1963,Venezuela,77.97,
VEN,862,1964,Venezuela,86.25,
VEN,862,1965,Venezuela,87.94,
VEN,862,1966,Venezuela,86.4,
VEN,862,1967,Venezuela,89.03,
VEN,862,1968,Venezuela,92.41,
VEN,862,1969,Venezuela,92.35,
VEN,862,1970,Venezuela,96.34,
VEN,862,1971,Venezuela,97.31,
VEN,862,1972,Venezuela,98.02,
VEN,862,1973,Venezuela,102.37,
VEN,862,1974,Venezuela,106.56,
VEN,862,1975,Venezuela,110.69,
VEN,862,1976,Venezuela,118.39,
VEN,862,1977,Venezuela,122.64,
VEN,862,1978,Venezuela,121.7,
VEN,862,1979,Venezuela,119.5,
VEN,862,1980,Venezuela,113.13,
VEN,862,1981,Venezuela,109.44,
VEN,862,1982,Venezuela,104.06,
VEN,862,1983,Venezuela,93.7,
VEN,862,1984,Venezuela,88.65,
VEN,862,1985,Venezuela,86.48,
VEN,862,1986,Venezuela,87.82,
VEN,862,1987,Venezuela,92.22,
VEN,862,1988,Venezuela,96.58,
VEN,862,1989,Venezuela,87.96,
VEN,862,1990,Venezuela,90.52,
VEN,862,1991,Venezuela,95.58,
VEN,862,1992,Venezuela,100.15,
VEN,862,1993,Venezuela,98.3,
VEN,862,1994,Venezuela,92.49,
VEN,862,1995,Venezuela,92.7,
VEN,862,1996,Venezuela,90.74,
VEN,862,1997,Venezuela,94.85,
VEN,862,1998,Venezuela,93.44,
VEN,862,1999,Venezuela,86.26,
VEN,862,2000,Venezuela,88.03,
VEN,862,2001,Venezuela,89.62,
VEN,862,2002,Venezuela,80.29,
VEN,862,2003,Venezuela,72.88,
VEN,862,2004,Venezuela,85.11,
VEN,862,2005,Venezuela,92.15,
VEN,862,2006,Venezuela,100,
VEN,862,2007,Venezuela,106.62,
VEN,862,2008,Venezuela,109.95,
VEN,862,2009,Venezuela,104.25,
